Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
2572,535151080,A,RL,109,9723,Pave,NA,2,Lvl,1,Corner,1,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,332,3,3,CBlock,3,3,4,6,0,6,0,1008,1008,GasA,3,Y,1,1008,0,0,1008,0,0,1,0,2,1,3,5,1,0,6,Attchd,1963,2,2,430,3,3,1,0,0,0,0,0,0,5,5,NA,0,10,2006,WD ,Normal,135000
2573,535151130,K,RL,70,7728,Pave,NA,1,Lvl,1,Inside,1,NAmes,Norm,Norm,Duplex,SLvl,5,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120,3,3,CBlock,3,3,2,2,803,6,0,303,1106,GasA,3,Y,1,1190,0,0,1190,1,0,1,0,3,1,3,6,1,0,6,Attchd,1962,3,2,540,3,3,1,0,18,0,0,0,0,5,3,NA,0,5,2006,WD ,Normal,132500
2574,535152070,I,RL,70,8163,Pave,NA,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,SLvl,5,6,1959,1959,Gable,CompShg,HdBoard,HdBoard,BrkFace,128,3,2,CBlock,3,3,2,2,748,3,294,102,1144,GasA,3,Y,1,1144,0,0,1144,1,0,1,0,3,1,3,6,1,1,3,Attchd,1959,2,1,796,3,3,1,86,0,0,0,0,0,5,5,NA,0,3,2006,WD ,Normal,143000
2575,535152280,A,RL,70,8400,Pave,NA,1,Lvl,1,Corner,1,NAmes,Feedr,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,BrkFace,BrkFace,None,0,3,3,CBlock,4,3,3,3,623,6,0,556,1179,GasA,2,Y,1,1364,0,0,1364,0,0,1,1,3,1,3,6,1,1,2,Attchd,1957,2,1,331,3,3,1,0,60,0,0,0,0,5,1,NA,0,3,2006,WD ,Normal,132000
2576,535176050,A,RL,80,11600,Pave,NA,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,175,3,3,CBlock,3,3,4,4,565,6,0,818,1383,GasA,3,Y,1,1383,0,0,1383,0,0,1,1,3,1,3,7,1,0,6,Attchd,1960,2,1,292,3,3,1,0,45,0,0,0,0,5,5,NA,0,4,2006,WD ,Normal,145250
2578,535178100,I,RL,125,10000,Pave,NA,1,Lvl,1,Corner,1,NAmes,Norm,Norm,1Fam,SLvl,5,6,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,272,3,3,CBlock,3,3,2,3,678,4,281,99,1058,GasA,1,Y,1,1370,0,0,1370,1,0,1,0,3,1,3,6,1,1,3,Basment,1956,2,1,300,3,3,1,191,0,0,0,120,0,5,2,NA,0,2,2006,WD ,Normal,148000
2579,535179050,A,RL,69,14850,Pave,NA,2,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,3,4,4,895,6,0,197,1092,GasA,3,Y,2,1092,0,0,1092,1,0,1,0,2,1,3,6,1,1,3,Attchd,1957,1,1,299,3,3,1,268,0,0,0,122,0,5,4,NA,0,5,2006,WD ,Normal,141000
2580,535180020,A,RL,72,10152,Pave,NA,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,6,6,1956,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,3,2,3,914,6,0,210,1124,GasA,1,Y,1,1124,0,0,1124,1,0,1,0,3,1,3,6,1,1,3,Attchd,1956,1,1,353,3,3,1,0,211,180,0,142,0,5,5,NA,0,5,2006,WD ,Normal,153000
2581,535180070,A,RL,72,10011,Pave,NA,2,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,64,3,3,CBlock,3,3,4,3,360,6,0,710,1070,GasA,3,Y,1,1236,0,0,1236,0,1,1,0,2,1,2,6,2,1,4,Attchd,1957,3,1,447,3,3,1,0,0,0,0,0,0,5,2,NA,0,5,2006,WD ,Normal,134450
2584,535303050,A,RL,75,11310,Pave,NA,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,1954,Hip,CompShg,Wd Sdng,BrkFace,None,0,3,3,CBlock,3,3,4,6,0,6,0,1367,1367,GasA,1,Y,1,1375,0,0,1375,0,0,1,0,2,1,3,5,1,1,3,Attchd,1954,3,2,451,3,3,1,0,30,0,0,0,0,5,5,NA,0,6,2006,WD ,Normal,140000
2585,535304020,A,RL,66,12778,Pave,NA,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,6,1952,2003,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,3,3,4,1,658,6,0,350,1008,GasA,1,Y,2,1008,0,0,1008,1,0,1,0,2,1,3,4,1,0,6,Attchd,1952,2,1,280,3,3,1,0,154,0,0,0,0,5,2,NA,0,1,2006,WD ,Normal,139500
2587,535325130,I,RL,55,7700,Pave,NA,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,SLvl,5,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,CBlock,2,3,4,3,271,6,0,30,301,GasA,1,Y,2,1145,0,0,1145,0,0,1,0,3,1,3,6,3,0,6,Detchd,1993,3,2,684,3,3,1,0,0,0,0,0,0,5,3,NA,0,9,2006,WD ,Normal,127000
2588,535325340,A,RL,65,11050,Pave,NA,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,3,4,5,488,6,0,517,1005,GasA,1,Y,1,1005,0,0,1005,0,0,1,0,2,1,3,6,1,1,3,Attchd,1956,3,1,319,3,3,1,0,0,0,0,288,0,5,5,NA,0,7,2006,WD ,Normal,133500
2589,535325350,A,RL,80,13600,Pave,NA,1,Bnk,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1955,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,3,3,4,4,144,3,912,0,1056,GasA,2,Y,1,1056,0,0,1056,1,0,1,1,3,1,3,6,1,0,6,Attchd,1955,1,1,300,3,3,1,0,0,0,0,0,0,5,2,Shed,650,11,2006,WD ,Normal,125000
2590,535325450,A,RL,85,15428,Pave,NA,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,6,1951,1991,Hip,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,3,3,4,4,741,6,0,143,884,GasA,1,Y,1,884,0,0,884,1,0,1,0,2,1,3,4,1,0,6,Attchd,1951,1,1,270,3,3,1,0,0,0,0,195,0,5,5,NA,0,6,2006,WD ,Normal,142000
2592,535327210,A,RL,70,13300,Pave,NA,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,2001,Hip,CompShg,Wd Sdng,VinylSd,None,0,3,3,CBlock,3,3,4,4,494,6,0,521,1015,GasA,2,Y,1,1384,0,0,1384,1,0,1,0,2,1,3,6,2,0,6,Attchd,2001,3,2,896,3,3,1,75,0,0,323,0,0,5,5,Shed,400,6,2006,WD ,Normal,159000
2594,535354130,E,RL,50,7500,Pave,NA,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1.5Fin,6,6,1947,1950,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,CBlock,3,3,4,6,0,6,0,784,784,GasA,1,Y,2,900,412,0,1312,0,0,1,1,3,1,3,6,1,0,6,Detchd,1953,3,2,649,3,3,1,0,28,0,0,0,0,5,5,NA,0,10,2006,WD ,Normal,127000
2595,535355100,E,RL,50,7000,Pave,NA,1,Lvl,1,Corner,1,OldTown,Artery,Norm,1Fam,1.5Fin,6,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,2,BrkTil,4,3,4,5,617,6,0,0,617,GasA,2,Y,1,865,445,0,1310,0,0,2,0,2,1,3,6,2,0,6,Attchd,1924,3,1,398,3,3,1,0,0,126,0,0,0,5,5,NA,0,5,2006,COD,Normal,112000
2596,535375040,B,RL,60,10410,Pave,Grvl,1,Lvl,1,Inside,1,OldTown,Norm,Norm,1Fam,1Story,3,8,1930,2001,Gable,CompShg,VinylSd,VinylSd,None,0,3,2,PConc,3,3,4,6,0,6,0,713,713,GasA,1,Y,1,713,0,0,713,0,0,1,0,2,1,2,5,1,0,6,Detchd,1936,3,1,371,4,4,3,0,75,161,0,0,0,5,5,NA,0,10,2006,WD ,Normal,99800
2597,535376090,A,RL,90,5400,Pave,NA,1,Lvl,1,Inside,1,OldTown,Norm,Norm,1Fam,1Story,5,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0,3,2,CBlock,3,3,4,4,415,6,0,418,833,GasA,1,Y,1,833,0,0,833,0,0,1,0,2,1,2,4,1,0,6,Detchd,1955,3,1,326,3,3,1,0,0,0,0,0,0,5,2,NA,0,8,2006,WD ,Normal,117000
2599,535377070,B,RL,60,10914,Pave,Grvl,1,Lvl,1,Inside,1,NAmes,Artery,Norm,1Fam,1Story,3,3,1929,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,3,4,CBlock,3,3,3,6,0,6,0,715,715,GasA,4,N,4,715,0,0,715,0,0,1,0,2,1,3,4,1,0,6,Detchd,1967,3,2,660,4,3,3,0,0,75,0,112,0,5,5,NA,0,8,2006,WD ,Normal,68000
2600,535377100,E,RL,60,7008,Pave,NA,1,Lvl,1,Corner,1,OldTown,Norm,Norm,1Fam,1.5Fin,4,8,1900,1998,Gable,CompShg,MetalSd,MetalSd,None,0,3,2,BrkTil,4,4,4,6,0,6,0,448,448,GasA,1,Y,1,448,272,0,720,0,0,1,0,1,1,4,5,1,0,6,Attchd,1900,3,1,280,4,3,1,0,0,70,0,0,0,5,5,NA,0,3,2006,WD ,Normal,86900
2601,535379100,B,RL,60,10800,Pave,Grvl,1,Lvl,1,Inside,1,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1950,Hip,CompShg,Stucco,Stucco,None,0,3,3,BrkTil,3,3,4,4,821,6,0,299,1120,GasA,1,Y,1,1130,0,0,1130,1,0,1,0,2,1,3,5,1,1,2,Detchd,1970,3,2,720,3,3,1,229,0,0,0,0,0,5,5,NA,0,6,2006,WD ,Normal,120000
2606,535382130,E,RL,60,10800,Pave,Grvl,1,Lvl,1,Inside,1,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1936,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,4,3,4,2,626,6,0,170,796,GasA,2,Y,1,1096,370,0,1466,0,1,2,0,3,1,2,7,2,1,3,Attchd,1950,3,2,566,3,3,1,436,21,0,0,0,0,5,5,Shed,500,4,2006,WD ,Normal,170000
2608,535402070,I,RL,85,13400,Pave,NA,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047,3,3,CBlock,3,3,2,2,516,3,128,380,1024,GasA,3,Y,1,1086,0,0,1086,1,0,1,0,3,1,3,6,1,1,2,Attchd,1966,2,2,484,3,3,1,0,0,0,0,0,0,5,3,NA,0,6,2006,WD ,Normal,159950
2609,535402100,I,RL,83,10184,Pave,NA,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,SLvl,6,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,379,3,3,CBlock,3,3,2,2,580,6,0,503,1083,GasA,3,Y,1,1146,0,0,1146,0,1,1,0,3,1,3,6,1,1,2,Attchd,1963,3,1,294,3,3,1,345,75,0,0,0,0,5,5,NA,0,6,2006,WD ,Normal,165000
2611,535402230,A,RL,77,9510,Pave,NA,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,6,5,1962,1985,Gable,CompShg,HdBoard,HdBoard,BrkCmn,161,3,3,CBlock,3,3,4,2,701,6,0,434,1135,GasA,1,Y,1,1207,0,0,1207,0,0,1,1,3,1,3,6,1,0,6,Attchd,1962,2,1,264,3,3,1,0,240,0,0,0,0,5,5,NA,0,5,2006,WD ,Normal,147000
2613,535403150,A,RL,79,8910,Pave,NA,1,Lvl,1,Corner,1,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0,3,3,CBlock,3,3,3,2,655,6,0,0,655,GasA,1,Y,1,1194,0,0,1194,0,1,1,0,3,1,3,6,1,1,4,BuiltIn,1954,1,2,539,3,3,1,0,0,192,0,0,0,5,5,NA,0,7,2006,WD ,Normal,159500
2615,535404080,A,RL,73,7100,Pave,NA,2,Lvl,1,Corner,1,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,1957,Gable,CompShg,WdShing,Wd Shng,None,0,3,3,CBlock,3,3,4,1,708,6,0,108,816,GasA,3,Y,2,816,0,0,816,1,0,1,0,2,1,3,5,1,0,6,Detchd,1957,3,1,308,3,3,1,0,0,0,0,0,0,5,5,NA,0,7,2006,WD ,Normal,129900
2617,535425050,A,RL,86,11650,Pave,NA,1,Lvl,1,Corner,1,NAmes,PosA,Norm,1Fam,1Story,7,5,1959,1959,Hip,CompShg,Plywood,Plywood,BrkCmn,58,3,3,Slab,6,6,5,7,0,7,0,0,0,GasA,2,Y,2,1472,0,0,1472,0,0,2,0,2,1,2,5,1,1,2,Attchd,1959,3,2,484,3,3,1,0,68,0,0,227,0,5,5,NA,0,6,2006,WD ,Normal,157500
2622,535451190,A,RL,60,7200,Pave,NA,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,6,6,5,7,0,7,0,0,0,GasA,3,Y,3,1040,0,0,1040,0,0,1,0,2,1,3,5,1,0,6,Detchd,1950,3,2,625,3,3,1,0,0,0,0,0,0,5,5,NA,0,6,2006,WD ,Normal,109500
2623,535451210,A,RL,60,7200,Pave,NA,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0,3,3,Slab,6,6,5,7,0,7,0,0,0,GasA,3,Y,2,1040,0,0,1040,0,0,1,0,2,1,3,4,1,0,6,Detchd,1950,3,2,420,3,3,1,0,29,0,0,0,0,5,5,NA,0,7,2006,WD ,Normal,109900
2624,535453160,A,RL,70,7560,Pave,NA,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0,3,3,CBlock,3,3,4,5,369,6,0,671,1040,GasA,3,Y,2,1040,0,0,1040,0,0,1,0,3,1,3,6,1,0,6,Attchd,1959,2,1,286,3,3,1,140,0,252,0,0,0,5,3,NA,0,7,2006,WD ,Normal,133700
2625,535454030,K,RL,60,8544,Pave,NA,1,Lvl,1,Corner,1,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,BrkFace,Stone,None,0,3,3,Slab,6,6,5,7,0,7,0,0,0,Wall,4,N,3,1040,0,0,1040,0,0,2,0,2,2,3,6,1,0,6,Detchd,1950,3,2,400,3,4,1,0,0,0,0,0,0,5,5,NA,0,12,2006,WD ,Normal,81400
2627,535454060,K,RL,60,8544,Pave,NA,1,Lvl,1,Inside,1,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,None,0,3,3,CBlock,6,6,5,7,0,7,0,0,0,GasA,2,N,3,1040,0,0,1040,0,0,2,0,2,2,3,6,1,0,6,Detchd,1949,3,2,400,3,3,1,0,0,0,0,0,0,5,5,NA,0,7,2006,WD ,Normal,93500
2629,535456020,A,RL,70,7945,Pave,NA,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0,3,3,CBlock,3,3,4,2,179,3,506,465,1150,GasA,1,Y,2,1150,0,0,1150,1,0,1,0,3,1,3,6,1,0,6,Attchd,1959,2,1,300,3,3,1,0,0,0,0,0,0,5,5,NA,0,5,2006,WD ,Normal,141000
2630,535457070,A,RL,70,7000,Pave,NA,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,4,1961,1961,Hip,CompShg,BrkFace,BrkFace,None,0,3,3,CBlock,3,3,4,1,781,6,0,369,1150,GasA,3,Y,1,1150,0,0,1150,0,0,1,0,3,1,3,6,1,0,6,Attchd,1961,2,1,288,3,3,1,0,0,0,0,162,0,5,5,NA,0,7,2006,WD ,Normal,146000
2631,535477060,F,RL,69,7590,Pave,NA,1,Lvl,1,Inside,1,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,266,3,3,CBlock,3,3,4,3,512,6,0,148,660,GasA,3,Y,1,660,688,0,1348,0,0,1,1,3,1,3,6,1,1,4,Attchd,1966,2,2,453,3,3,1,188,108,0,0,0,0,5,5,NA,0,7,2006,WD ,Normal,155000
2632,535478010,J,RL,69,10205,Pave,NA,2,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,3,3,2,3,784,6,0,141,925,GasA,3,Y,1,999,0,0,999,1,0,1,0,3,1,3,6,1,0,6,Attchd,1962,3,1,300,3,3,1,150,72,0,0,0,0,5,5,NA,0,5,2006,WD ,Normal,134500
2633,535478070,A,RL,74,7400,Pave,NA,1,Lvl,1,Corner,1,NAmes,Artery,Norm,1Fam,1Story,7,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,3,4,5,809,6,0,236,1045,GasA,2,Y,1,1045,0,0,1045,1,0,1,0,3,1,3,6,1,0,6,Detchd,1962,3,2,528,3,3,1,0,0,0,0,0,0,5,5,NA,0,3,2006,WD ,Normal,120000
2634,535478090,A,RL,70,7000,Pave,NA,1,Lvl,1,Inside,1,NAmes,Artery,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,3,4,3,468,6,0,396,864,GasA,2,Y,1,864,0,0,864,0,1,1,0,3,1,3,5,1,0,6,Attchd,1962,3,1,336,3,3,1,0,0,0,0,0,0,5,3,NA,0,2,2006,WD ,Normal,105000
2640,902104020,E,RM,60,9600,Pave,Grvl,1,Lvl,1,Inside,1,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1900,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,3,3,4,4,381,6,0,399,780,GasA,1,Y,1,940,476,0,1416,0,1,1,0,3,1,2,7,1,0,6,Detchd,1956,3,2,400,3,3,1,0,24,0,0,0,0,5,5,NA,0,6,2006,WD ,Normal,156500
2642,902106090,G,RM,58,6451,Pave,Grvl,1,Lvl,1,Inside,1,OldTown,Norm,Norm,1Fam,2Story,7,7,1900,1970,Gable,CompShg,AsbShng,Wd Sdng,None,0,3,3,Stone,3,3,4,4,208,6,0,504,712,GasA,2,Y,1,848,580,0,1428,1,0,1,0,4,1,3,7,1,0,6,Detchd,1985,1,2,576,3,3,1,264,0,84,0,0,0,5,5,NA,0,5,2006,WD ,Normal,139900
2643,902108060,G,RM,66,3960,Pave,Grvl,1,Lvl,1,Inside,1,OldTown,Norm,Norm,1Fam,2Story,7,8,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,3,3,4,6,0,6,0,502,502,GasA,3,N,1,502,502,0,1004,0,0,1,0,2,1,2,5,1,1,5,Detchd,1930,3,1,200,4,3,3,280,0,68,0,0,0,5,2,NA,0,7,2006,WD ,Normal,105000
2644,902109010,B,RM,70,5684,Pave,NA,1,Lvl,1,Inside,1,OldTown,Norm,Norm,1Fam,1Story,6,8,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,3,3,4,6,0,6,0,813,813,GasA,1,Y,2,813,0,0,813,0,0,1,0,2,1,2,5,1,0,6,Detchd,1932,3,1,270,4,4,3,0,113,0,0,0,0,5,5,NA,0,6,2006,WD ,Normal,110000
2647,902111010,B,RM,50,5633,Pave,Pave,1,Lvl,1,Inside,1,OldTown,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,Stucco,None,0,3,3,BrkTil,3,4,4,6,0,6,0,844,844,GasA,3,Y,1,844,0,0,844,0,0,1,0,2,1,3,5,1,0,6,Detchd,1925,3,1,216,3,3,3,50,81,123,0,0,0,5,5,NA,0,7,2006,WD ,Normal,111500
2649,902128020,A,RM,60,7200,Pave,Grvl,1,Lvl,1,Inside,1,OldTown,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,3,3,4,6,0,6,0,576,576,GasA,1,Y,1,864,0,0,864,0,0,1,0,2,1,3,5,1,0,6,Detchd,1952,2,1,528,3,3,1,0,0,0,0,115,0,5,5,NA,0,8,2006,COD,Normal,105000
2650,902128100,E,RM,40,4400,Pave,NA,1,Lvl,1,Inside,1,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1920,1950,Gable,CompShg,Stucco,Stucco,None,0,3,3,BrkTil,4,3,4,6,0,6,0,648,648,GasA,3,Y,2,734,384,0,1118,0,0,1,0,2,1,3,6,1,0,6,Detchd,1990,3,2,440,3,3,1,0,0,0,0,0,0,5,5,NA,0,10,2006,WD ,Normal,116000
2651,902134060,G,RM,42,7614,Pave,Grvl,1,Lvl,1,Inside,2,OldTown,Norm,Norm,1Fam,2Story,3,5,1905,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,BrkTil,3,4,3,6,0,6,0,738,738,GasA,2,Y,2,714,662,0,1376,0,0,1,0,2,1,3,7,1,0,6,Detchd,1930,3,1,216,3,3,3,0,0,104,0,225,0,5,5,NA,0,3,2006,WD ,Normal,96900
2652,902204060,P,RM,50,6000,Pave,NA,1,Lvl,1,Inside,1,OldTown,Norm,Norm,2fmCon,1Story,5,7,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,3,2,1,576,6,0,384,960,GasA,3,Y,2,960,0,0,960,1,0,1,0,3,1,3,5,1,0,6,Detchd,1976,3,2,576,3,3,1,0,0,0,0,0,0,5,5,NA,0,6,2006,WD ,Normal,135500
2654,902206020,B,RM,52,7830,Pave,NA,1,Lvl,1,Inside,1,OldTown,Norm,Norm,1Fam,1Story,3,5,1921,1950,Gable,CompShg,AsbShng,AsbShng,None,0,3,3,BrkTil,4,3,4,5,416,6,0,76,492,GasA,3,Y,1,492,0,0,492,1,0,1,0,1,1,3,3,1,0,6,Detchd,1921,3,1,200,4,3,3,0,0,78,0,0,0,5,5,NA,0,6,2006,WD ,Normal,61500
2655,902206090,E,RM,56,9576,Pave,NA,1,Lvl,1,Inside,1,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1945,1950,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,CBlock,4,3,4,4,310,6,0,460,770,GasA,3,Y,1,885,297,0,1182,0,0,1,1,3,1,3,5,1,0,6,Detchd,1945,3,1,378,4,3,1,0,0,0,0,0,0,5,3,NA,0,5,2006,WD ,Normal,120000
2656,902207080,A,RM,49,5820,Pave,NA,1,Lvl,1,Inside,1,OldTown,Norm,Norm,1Fam,1Story,3,8,1955,2005,Gable,CompShg,VinylSd,VinylSd,None,0,3,2,CBlock,3,3,4,2,256,6,0,906,1162,GasA,1,Y,1,1163,0,0,1163,1,0,1,0,3,1,3,6,1,0,6,Attchd,1955,3,1,220,4,3,1,142,98,0,0,0,0,5,5,NA,0,7,2006,WD ,Normal,126175
2657,902207110,B,RM,48,5747,Pave,NA,1,Lvl,1,Inside,1,OldTown,Norm,Norm,1Fam,1Story,3,4,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,PConc,3,3,4,6,0,6,0,798,798,GasA,2,Y,1,840,0,0,840,0,0,1,0,2,1,4,5,1,0,6,Detchd,1938,3,1,250,3,4,3,112,0,0,0,0,0,5,5,NA,0,6,2006,WD ,Normal,64000
2662,902325160,E,RM,63,5000,Pave,NA,1,Lvl,1,Corner,1,OldTown,Norm,Norm,1Fam,1.5Fin,5,4,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,3,3,4,6,0,6,0,540,540,GasA,2,N,2,889,551,0,1440,0,0,1,0,3,1,3,6,1,0,6,Attchd,1940,3,1,352,4,3,1,0,0,77,0,0,0,5,5,NA,0,4,2006,WD ,Normal,79000
2664,902329070,G,RM,60,3600,Pave,Grvl,1,Lvl,1,Inside,1,OldTown,Norm,Norm,1Fam,2Story,6,7,1910,1993,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,CBlock,3,3,4,6,0,6,0,684,684,GasA,1,N,2,684,684,0,1368,0,0,1,0,3,1,3,7,1,0,6,Detchd,1930,3,1,216,3,4,3,0,158,0,0,0,0,5,5,NA,0,10,2006,WD ,Normal,114504
2669,902406030,A,RM,65,9750,Pave,Grvl,1,Lvl,1,Inside,1,OldTown,Norm,Norm,1Fam,1Story,5,5,1958,1958,Hip,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,3,3,4,6,0,6,0,960,960,GasA,1,Y,1,960,0,0,960,0,0,1,0,3,1,3,5,1,0,6,Detchd,2002,3,2,624,3,3,1,0,0,0,0,0,0,5,5,Gar2,4500,7,2006,WD ,Normal,125000
2675,903229040,P,RM,65,7800,Pave,NA,1,Lvl,1,Inside,1,OldTown,Artery,Norm,2fmCon,1.5Fin,5,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,2,3,3,4,507,6,0,286,793,GasA,3,Y,1,793,325,0,1118,1,0,1,0,3,1,3,5,1,1,2,Detchd,1939,3,2,410,3,3,1,0,0,0,0,271,0,5,2,NA,0,5,2006,WD ,Normal,119900
2676,903231070,E,RM,52,6240,Pave,NA,1,Lvl,1,Inside,1,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,PConc,3,3,4,6,0,6,0,816,816,GasA,3,Y,1,816,0,360,1176,0,0,1,0,3,1,3,6,1,1,2,Detchd,1985,3,2,528,3,3,1,112,0,0,0,0,0,5,2,Shed,400,9,2006,WD ,Normal,114500
